ID_Venta,Fecha,Producto,Categoria_producto,Precio,Cantidad_vendida,Region,Descuento,Metodo_Pago
1669,2024-03-18,Producto C,Categoria 1,109.45,90,Norte,0.22,Tarjeta
1670,2023-12-29,Producto B,Categoria 3,669.98,67,Norte,0.38,Efectivo
1671,2023-11-27,Producto B,Categoria 1,395.5,6,Norte,0.13,Efectivo
1672,2024-09-11,Producto C,Categoria 1,712.97,35,Oeste,0.43,Tarjeta
1673,2023-12-26,Producto D,Categoria 2,261.21,54,Este,0.07,Efectivo
1674,2023-12-05,Producto C,Categoria 2,278.13,23,Norte,0.47,Transferencia
1675,2024-08-24,Producto E,Categoria 2,931.97,99,Este,0.49,Tarjeta
1676,2024-01-15,Producto C,Categoria 3,833.81,86,Oeste,0.45,Efectivo
1677,2024-06-25,Producto B,Categoria 2,600.74,49,Sur,0.36,Efectivo
1678,2024-09-28,Producto B,Categoria 1,156.34,67,Sur,0.18,Efectivo
1679,2024-09-15,Producto B,Categoria 2,486.4,63,Sur,0.4,Efectivo
1680,2024-08-05,Producto D,Categoria 2,850.55,46,Sur,0.17,Tarjeta
1681,2024-07-01,Producto D,Categoria 2,924.14,26,Este,0.13,Efectivo
1682,2024-04-27,Producto B,Categoria 3,290.69,57,Oeste,0.5,Efectivo
1683,2024-02-23,Producto B,Categoria 1,312.3,49,Oeste,0.48,Efectivo
1684,2024-02-29,Producto C,Categoria 1,840.17,44,Sur,0.49,Transferencia
1685,2024-08-05,Producto A,Categoria 3,20.36,62,Sur,0.46,Transferencia
1686,2024-07-21,Producto C,Categoria 3,602.8,75,Sur,0.18,Efectivo
1687,2024-01-22,Producto C,Categoria 2,794.32,30,Sur,0.24,Transferencia
1688,2024-05-31,Producto A,Categoria 1,564.36,21,Oeste,0.44,Efectivo
1689,2024-05-25,Producto E,Categoria 2,654.45,80,Este,0.12,Efectivo
1690,2024-08-31,Producto B,Categoria 1,757.61,49,Sur,0.21,Transferencia
1691,2024-02-23,Producto D,Categoria 1,157.13,70,Este,0.09,Transferencia
1692,2024-10-15,Producto E,Categoria 2,225.08,70,Sur,0.3,Efectivo
1693,2024-09-21,Producto A,Categoria 2,727.42,37,Sur,0.39,Tarjeta
1694,2024-08-30,Producto E,Categoria 2,918.63,2,Norte,0.02,Transferencia
1695,2024-06-01,Producto D,Categoria 1,697.55,95,Sur,0.08,Transferencia
1696,2024-04-15,Producto C,Categoria 1,291.03,15,Este,0.3,Efectivo
1697,2024-09-01,Producto D,Categoria 3,773.12,6,Norte,0.18,Tarjeta
1698,2024-02-02,Producto D,Categoria 1,757.66,13,Sur,0.33,Tarjeta
1699,2024-08-13,Producto B,Categoria 2,603.76,40,Sur,0.45,Efectivo
1700,2024-07-13,Producto C,Categoria 2,312.69,59,Oeste,0.04,Tarjeta
1701,2024-04-11,Producto E,Categoria 1,379.71,27,Norte,0.0,Transferencia
1702,2024-03-16,Producto D,Categoria 2,993.73,11,Norte,0.19,Tarjeta
1703,2024-07-10,Producto E,Categoria 3,792.52,79,Sur,0.48,Efectivo
1704,2023-11-16,Producto B,Categoria 1,653.45,34,Oeste,0.47,Efectivo
1705,2024-03-26,Producto E,Categoria 3,578.19,62,Norte,0.23,Transferencia
1706,2024-10-09,Producto D,Categoria 2,833.74,67,Oeste,0.38,Transferencia
1707,2024-03-05,Producto B,Categoria 2,171.5,67,Sur,0.48,Transferencia
1708,2024-01-30,Producto B,Categoria 1,867.9,55,Oeste,0.27,Efectivo
1709,2024-01-19,Producto B,Categoria 1,242.21,10,Sur,0.08,Efectivo
1710,2024-10-02,Producto E,Categoria 3,171.47,36,Norte,0.11,Efectivo
1711,2024-09-03,Producto D,Categoria 1,889.79,47,Sur,0.1,Transferencia
1712,2024-08-15,Producto D,Categoria 2,489.81,35,Oeste,0.04,Tarjeta
1713,2023-12-26,Producto C,Categoria 1,544.17,84,Oeste,0.29,Tarjeta
1714,2024-03-01,Producto A,Categoria 1,612.4,15,Oeste,0.16,Transferencia
1715,2024-06-30,Producto D,Categoria 2,622.63,24,Sur,0.04,Tarjeta
1716,2024-03-19,Producto D,Categoria 3,931.96,24,Oeste,0.16,Tarjeta
1717,2024-08-30,Producto C,Categoria 2,940.9,9,Este,0.27,Efectivo
1718,2024-08-31,Producto B,Categoria 1,241.98,16,Sur,0.13,Efectivo
1719,2024-06-01,Producto A,Categoria 2,281.98,66,Este,0.38,Transferencia
1720,2023-10-18,Producto D,Categoria 2,926.02,1,Sur,0.42,Tarjeta
1721,2024-05-05,Producto A,Categoria 1,750.68,88,Este,0.43,Transferencia
1722,2024-07-15,Producto D,Categoria 1,857.81,44,Norte,0.5,Tarjeta
1723,2024-05-15,Producto B,Categoria 2,606.89,38,Norte,0.25,Tarjeta
1724,2024-03-28,Producto C,Categoria 3,415.31,98,Oeste,0.15,Transferencia
1725,2024-03-22,Producto C,Categoria 2,67.02,79,Oeste,0.13,Tarjeta
1726,2023-11-16,Producto D,Categoria 3,670.25,62,Este,0.2,Efectivo
1727,2024-01-09,Producto B,Categoria 2,415.11,45,Oeste,0.48,Tarjeta
1728,2023-11-13,Producto A,Categoria 1,725.58,6,Este,0.26,Tarjeta
1729,2023-12-09,Producto C,Categoria 3,503.72,75,Oeste,0.19,Transferencia
1730,2023-10-30,Producto D,Categoria 1,871.48,96,Oeste,0.23,Efectivo
1731,2024-06-14,Producto B,Categoria 3,632.6,100,Norte,0.27,Tarjeta
1732,2024-03-20,Producto B,Categoria 2,708.37,85,Este,0.35,Efectivo
1733,2024-07-22,Producto E,Categoria 2,445.71,38,Oeste,0.06,Transferencia
1734,2024-09-07,Producto C,Categoria 3,341.82,35,Oeste,0.25,Tarjeta
1735,2024-01-05,Producto C,Categoria 2,613.36,57,Oeste,0.36,Tarjeta
1736,2024-04-19,Producto D,Categoria 2,628.88,81,Norte,0.4,Transferencia
1737,2024-03-31,Producto E,Categoria 3,41.24,59,Sur,0.27,Efectivo
1738,2024-06-04,Producto A,Categoria 2,886.83,72,Norte,0.35,Transferencia
1739,2023-11-22,Producto E,Categoria 1,763.31,12,Oeste,0.26,Transferencia
1740,2023-11-07,Producto E,Categoria 3,199.15,19,Oeste,0.21,Transferencia
1741,2024-04-13,Producto E,Categoria 1,935.33,48,Oeste,0.11,Efectivo
1742,2024-05-13,Producto A,Categoria 2,391.71,4,Sur,0.06,Transferencia
1743,2024-05-02,Producto E,Categoria 2,408.61,87,Oeste,0.41,Tarjeta
1744,2024-07-10,Producto D,Categoria 1,316.29,2,Este,0.44,Tarjeta
1745,2024-09-12,Producto C,Categoria 1,543.16,4,Norte,0.14,Efectivo
1746,2024-02-26,Producto E,Categoria 3,350.21,22,Norte,0.23,Transferencia
1747,2024-09-10,Producto A,Categoria 1,194.86,28,Sur,0.1,Efectivo
1748,2023-11-24,Producto B,Categoria 2,974.45,65,Sur,0.43,Efectivo
1749,2024-05-17,Producto E,Categoria 3,577.33,98,Oeste,0.2,Tarjeta
1750,2023-12-21,Producto E,Categoria 1,200.1,63,Norte,0.41,Transferencia
1751,2024-05-11,Producto C,Categoria 2,193.08,50,Este,0.21,Tarjeta
1752,2024-08-14,Producto A,Categoria 3,219.01,12,Norte,0.2,Tarjeta
1753,2024-10-01,Producto C,Categoria 1,990.49,61,Este,0.19,Tarjeta
1754,2024-01-09,Producto B,Categoria 3,486.49,82,Este,0.09,Transferencia
1755,2024-07-20,Producto C,Categoria 2,396.13,6,Sur,0.14,Efectivo
1756,2024-06-11,Producto B,Categoria 1,72.25,93,Este,0.44,Tarjeta
1757,2024-03-24,Producto D,Categoria 2,740.99,69,Oeste,0.33,Transferencia
1758,2024-04-25,Producto D,Categoria 1,552.66,4,Sur,0.25,Efectivo
1759,2024-06-30,Producto B,Categoria 1,585.42,55,Oeste,0.2,Tarjeta
1760,2024-10-07,Producto D,Categoria 1,100.77,97,Este,0.07,Tarjeta
1761,2024-02-22,Producto D,Categoria 1,445.37,56,Norte,0.15,Efectivo
1762,2024-01-12,Producto D,Categoria 1,277.77,10,Norte,0.5,Transferencia
1763,2023-12-29,Producto B,Categoria 2,25.47,70,Este,0.27,Efectivo
1764,2023-12-18,Producto C,Categoria 1,553.58,50,Oeste,0.04,Efectivo
1765,2024-08-30,Producto D,Categoria 1,463.21,30,Norte,0.41,Efectivo
1766,2024-05-16,Producto B,Categoria 1,749.98,69,Sur,0.29,Transferencia
1767,2024-04-17,Producto A,Categoria 2,47.07,61,Este,0.16,Transferencia
1768,2023-11-05,Producto E,Categoria 2,676.34,55,Sur,0.21,Efectivo
1769,2024-02-10,Producto C,Categoria 3,685.8,71,Este,0.28,Efectivo
1770,2024-07-17,Producto C,Categoria 2,894.65,77,Este,0.23,Transferencia
1771,2024-06-17,Producto B,Categoria 2,540.22,35,Sur,0.24,Tarjeta
1772,2023-11-26,Producto D,Categoria 1,823.03,19,Norte,0.44,Efectivo
1773,2024-02-28,Producto D,Categoria 2,907.26,68,Este,0.02,Transferencia
1774,2024-06-25,Producto B,Categoria 1,627.91,15,Oeste,0.14,Transferencia
1775,2024-05-10,Producto C,Categoria 3,902.11,9,Oeste,0.15,Transferencia
1776,2023-11-14,Producto E,Categoria 3,287.74,24,Sur,0.1,Transferencia
1777,2023-11-15,Producto B,Categoria 2,55.22,51,Este,0.38,Tarjeta
1778,2024-08-19,Producto E,Categoria 3,636.93,82,Oeste,0.02,Efectivo
1779,2024-10-08,Producto B,Categoria 2,786.23,84,Oeste,0.41,Tarjeta
1780,2024-10-09,Producto A,Categoria 3,207.91,9,Sur,0.37,Transferencia
1781,2024-03-26,Producto B,Categoria 3,261.91,19,Este,0.02,Efectivo
1782,2024-08-18,Producto B,Categoria 1,165.72,79,Sur,0.27,Transferencia
1783,2023-12-23,Producto A,Categoria 2,739.88,63,Este,0.39,Efectivo
1784,2023-12-25,Producto C,Categoria 1,665.51,28,Este,0.37,Transferencia
1785,2024-05-27,Producto B,Categoria 2,985.0,29,Sur,0.32,Transferencia
1786,2024-06-02,Producto E,Categoria 3,734.47,73,Este,0.49,Efectivo
1787,2024-03-21,Producto A,Categoria 2,327.07,66,Norte,0.1,Transferencia
1788,2023-11-12,Producto D,Categoria 2,645.95,28,Este,0.05,Tarjeta
1789,2024-07-05,Producto A,Categoria 1,700.2,94,Sur,0.32,Transferencia
1790,2023-11-16,Producto D,Categoria 2,394.46,90,Sur,0.14,Transferencia
1791,2024-07-14,Producto A,Categoria 1,811.78,86,Oeste,0.2,Transferencia
1792,2024-06-04,Producto A,Categoria 1,551.44,98,Sur,0.23,Tarjeta
1793,2024-05-20,Producto B,Categoria 1,69.09,33,Norte,0.42,Efectivo
1794,2023-12-17,Producto B,Categoria 1,682.86,89,Sur,0.07,Tarjeta
1795,2023-12-23,Producto C,Categoria 1,265.61,54,Sur,0.16,Tarjeta
1796,2024-07-11,Producto E,Categoria 2,70.48,40,Sur,0.35,Efectivo
1797,2024-04-06,Producto B,Categoria 2,15.67,35,Oeste,0.16,Efectivo
1798,2024-09-27,Producto D,Categoria 3,733.3,53,Sur,0.03,Efectivo
1799,2024-10-14,Producto E,Categoria 1,436.5,13,Oeste,0.35,Tarjeta
1800,2023-11-05,Producto A,Categoria 1,163.02,55,Norte,0.42,Transferencia
1801,2024-10-08,Producto A,Categoria 3,283.87,94,Este,0.05,Tarjeta
1802,2024-05-20,Producto E,Categoria 3,894.85,34,Norte,0.4,Transferencia
1803,2024-05-28,Producto D,Categoria 3,990.23,93,Este,0.01,Transferencia
1804,2023-10-20,Producto E,Categoria 2,206.28,10,Sur,0.11,Transferencia
1805,2024-02-01,Producto A,Categoria 1,601.69,30,Sur,0.12,Efectivo
1806,2024-04-24,Producto B,Categoria 1,225.62,26,Este,0.41,Efectivo
1807,2024-05-29,Producto B,Categoria 2,354.38,32,Sur,0.48,Transferencia
1808,2024-04-25,Producto C,Categoria 1,145.78,18,Este,0.13,Transferencia
1809,2024-08-02,Producto A,Categoria 1,572.65,44,Oeste,0.36,Transferencia
1810,2024-09-21,Producto C,Categoria 1,640.25,5,Sur,0.14,Efectivo
1811,2023-10-19,Producto D,Categoria 2,329.16,20,Norte,0.16,Tarjeta
1812,2024-03-27,Producto E,Categoria 2,80.09,87,Oeste,0.19,Transferencia
1813,2024-02-18,Producto D,Categoria 2,866.98,78,Sur,0.11,Efectivo
1814,2024-02-14,Producto C,Categoria 3,726.6,47,Sur,0.06,Tarjeta
1815,2024-02-02,Producto B,Categoria 2,991.3,20,Este,0.02,Tarjeta
1816,2023-10-27,Producto A,Categoria 1,512.88,34,Norte,0.48,Efectivo
1817,2024-04-13,Producto D,Categoria 3,450.77,5,Sur,0.31,Efectivo
1818,2024-01-14,Producto C,Categoria 3,129.23,49,Sur,0.24,Efectivo
1819,2024-02-21,Producto D,Categoria 3,856.57,65,Oeste,0.14,Transferencia
1820,2024-10-07,Producto C,Categoria 2,875.03,92,Norte,0.42,Tarjeta
1821,2024-10-03,Producto A,Categoria 2,14.09,43,Norte,0.24,Efectivo
1822,2023-10-24,Producto E,Categoria 3,845.56,22,Este,0.11,Transferencia
1823,2024-07-29,Producto E,Categoria 1,785.77,92,Este,0.41,Tarjeta
1824,2024-04-05,Producto E,Categoria 3,964.05,22,Norte,0.26,Efectivo
1825,2024-01-27,Producto D,Categoria 1,304.3,89,Norte,0.28,Efectivo
1826,2024-02-22,Producto D,Categoria 1,26.49,96,Sur,0.08,Tarjeta
1827,2024-06-17,Producto B,Categoria 2,193.63,36,Norte,0.06,Efectivo
1828,2023-12-10,Producto C,Categoria 3,639.56,41,Norte,0.11,Efectivo
1829,2024-03-09,Producto B,Categoria 2,706.73,55,Norte,0.23,Efectivo
1830,2024-01-15,Producto D,Categoria 2,259.41,39,Norte,0.46,Efectivo
1831,2024-06-15,Producto D,Categoria 1,775.67,73,Norte,0.17,Efectivo
1832,2024-05-08,Producto D,Categoria 2,23.71,20,Norte,0.27,Transferencia
1833,2024-06-13,Producto B,Categoria 2,636.78,84,Norte,0.28,Transferencia
1834,2024-01-29,Producto C,Categoria 2,842.83,39,Oeste,0.4,Tarjeta
1835,2024-06-15,Producto A,Categoria 3,127.91,21,Sur,0.28,Transferencia
1836,2024-08-26,Producto D,Categoria 1,150.01,69,Sur,0.14,Tarjeta
1837,2024-08-28,Producto B,Categoria 3,169.27,93,Oeste,0.33,Tarjeta
1838,2024-02-28,Producto E,Categoria 2,880.48,63,Sur,0.43,Efectivo
1839,2023-11-24,Producto B,Categoria 1,19.32,25,Sur,0.49,Transferencia
1840,2024-06-08,Producto C,Categoria 2,903.71,97,Oeste,0.42,Transferencia
1841,2023-11-19,Producto C,Categoria 1,165.85,30,Oeste,0.04,Efectivo
1842,2024-02-23,Producto E,Categoria 3,567.27,45,Norte,0.2,Tarjeta
1843,2024-06-26,Producto E,Categoria 3,291.14,16,Sur,0.25,Tarjeta
1844,2023-12-06,Producto B,Categoria 3,56.72,20,Sur,0.08,Tarjeta
1845,2023-12-16,Producto E,Categoria 1,200.15,66,Este,0.25,Efectivo
1846,2024-08-19,Producto E,Categoria 3,554.89,3,Oeste,0.11,Tarjeta
1847,2024-01-29,Producto D,Categoria 2,482.12,18,Sur,0.17,Efectivo
1848,2024-02-03,Producto B,Categoria 3,395.13,99,Norte,0.49,Tarjeta
1849,2023-12-23,Producto B,Categoria 2,498.3,7,Oeste,0.3,Transferencia
1850,2024-01-12,Producto B,Categoria 2,295.92,64,Norte,0.41,Efectivo
1851,2024-07-06,Producto E,Categoria 1,881.51,81,Sur,0.33,Efectivo
1852,2023-10-31,Producto C,Categoria 3,443.16,4,Norte,0.11,Tarjeta
1853,2024-03-28,Producto D,Categoria 3,68.22,26,Oeste,0.33,Efectivo
1854,2024-09-05,Producto A,Categoria 3,923.44,42,Sur,0.16,Tarjeta
1855,2024-08-28,Producto E,Categoria 2,194.59,30,Sur,0.37,Tarjeta
1856,2024-07-10,Producto D,Categoria 1,674.93,36,Este,0.29,Tarjeta
1857,2023-11-04,Producto D,Categoria 2,819.8,49,Norte,0.49,Transferencia
1858,2023-11-10,Producto C,Categoria 2,681.48,73,Este,0.34,Efectivo
1859,2023-11-23,Producto C,Categoria 3,248.19,98,Oeste,0.22,Tarjeta
1860,2023-11-11,Producto A,Categoria 2,411.76,90,Norte,0.1,Efectivo
1861,2024-03-31,Producto E,Categoria 2,390.96,6,Oeste,0.49,Tarjeta
1862,2024-01-18,Producto D,Categoria 3,244.04,21,Norte,0.43,Efectivo
1863,2024-02-08,Producto A,Categoria 3,882.74,13,Este,0.01,Tarjeta
1864,2023-10-23,Producto B,Categoria 1,265.36,52,Oeste,0.42,Transferencia
1865,2024-03-31,Producto A,Categoria 2,480.81,9,Sur,0.17,Efectivo
1866,2024-05-01,Producto D,Categoria 2,77.48,40,Sur,0.35,Tarjeta
1867,2023-12-05,Producto D,Categoria 2,396.42,87,Norte,0.41,Efectivo
1868,2024-04-29,Producto D,Categoria 3,134.3,30,Este,0.39,Tarjeta
1869,2024-03-11,Producto C,Categoria 2,951.55,44,Oeste,0.09,Efectivo
1870,2024-05-16,Producto E,Categoria 1,534.55,16,Este,0.15,Efectivo
1871,2024-06-26,Producto B,Categoria 2,642.13,15,Oeste,0.21,Tarjeta
1872,2024-07-14,Producto B,Categoria 2,147.23,66,Sur,0.48,Tarjeta
1873,2024-07-13,Producto C,Categoria 1,231.63,82,Oeste,0.3,Efectivo
1874,2024-01-06,Producto A,Categoria 3,487.09,87,Este,0.48,Transferencia
1875,2024-10-11,Producto D,Categoria 3,191.87,65,Norte,0.43,Tarjeta
1876,2023-12-20,Producto A,Categoria 3,243.98,87,Este,0.45,Tarjeta
1877,2024-05-21,Producto E,Categoria 1,191.45,48,Este,0.43,Tarjeta
1878,2024-03-05,Producto B,Categoria 1,214.67,70,Este,0.34,Efectivo
1879,2024-09-13,Producto E,Categoria 1,351.79,12,Este,0.32,Efectivo
1880,2024-07-24,Producto B,Categoria 1,151.96,38,Este,0.02,Efectivo
1881,2024-05-03,Producto A,Categoria 2,670.6,97,Norte,0.11,Transferencia
1882,2024-01-12,Producto E,Categoria 2,861.89,8,Este,0.11,Tarjeta
1883,2024-08-28,Producto B,Categoria 3,734.44,42,Este,0.46,Transferencia
1884,2024-09-08,Producto B,Categoria 1,91.17,81,Norte,0.45,Transferencia
1885,2024-09-06,Producto E,Categoria 3,314.96,30,Oeste,0.25,Transferencia
1886,2024-07-20,Producto E,Categoria 2,864.37,19,Oeste,0.36,Tarjeta
1887,2024-07-29,Producto C,Categoria 1,512.5,53,Norte,0.28,Tarjeta
1888,2024-05-20,Producto A,Categoria 2,636.34,92,Sur,0.19,Tarjeta
1889,2024-01-18,Producto E,Categoria 1,488.11,12,Oeste,0.27,Efectivo
1890,2024-07-03,Producto A,Categoria 2,978.67,47,Oeste,0.05,Transferencia
1891,2024-02-18,Producto C,Categoria 3,460.97,2,Sur,0.45,Efectivo
1892,2024-05-01,Producto C,Categoria 1,91.52,58,Este,0.3,Transferencia
1893,2023-12-07,Producto A,Categoria 1,769.79,19,Norte,0.34,Transferencia
1894,2024-03-01,Producto A,Categoria 3,764.96,62,Norte,0.12,Efectivo
1895,2023-11-26,Producto D,Categoria 2,706.58,57,Norte,0.4,Transferencia
1896,2024-04-19,Producto A,Categoria 2,462.1,8,Norte,0.43,Tarjeta
1897,2024-09-09,Producto C,Categoria 1,171.48,37,Oeste,0.0,Tarjeta
1898,2023-12-13,Producto A,Categoria 1,925.98,81,Oeste,0.32,Tarjeta
1899,2024-04-20,Producto D,Categoria 2,576.28,18,Sur,0.34,Efectivo
1900,2024-02-12,Producto C,Categoria 1,347.33,74,Este,0.11,Tarjeta
1901,2024-07-11,Producto B,Categoria 3,620.0,64,Norte,0.23,Transferencia
1902,2024-10-01,Producto A,Categoria 2,560.88,44,Norte,0.27,Transferencia
1903,2023-10-30,Producto D,Categoria 2,895.17,52,Sur,0.22,Efectivo
1904,2024-04-23,Producto E,Categoria 1,183.1,50,Este,0.02,Tarjeta
1905,2024-02-07,Producto E,Categoria 1,861.83,39,Norte,0.21,Efectivo
1906,2023-12-27,Producto A,Categoria 1,726.14,84,Sur,0.07,Tarjeta
1907,2024-07-20,Producto E,Categoria 3,838.36,87,Sur,0.48,Efectivo
1908,2023-12-30,Producto E,Categoria 1,993.38,33,Sur,0.31,Tarjeta
1909,2024-10-11,Producto D,Categoria 2,873.46,34,Este,0.3,Transferencia
1910,2024-09-10,Producto A,Categoria 2,718.66,18,Este,0.03,Efectivo
1911,2024-02-22,Producto B,Categoria 1,160.28,88,Oeste,0.23,Efectivo
1912,2023-12-11,Producto E,Categoria 1,979.56,15,Norte,0.43,Tarjeta
1913,2024-09-15,Producto D,Categoria 2,272.57,31,Este,0.21,Tarjeta
1914,2024-08-26,Producto A,Categoria 3,425.13,39,Norte,0.4,Transferencia
1915,2023-12-22,Producto B,Categoria 3,445.48,3,Norte,0.37,Transferencia
1916,2023-11-09,Producto E,Categoria 3,384.09,56,Este,0.04,Transferencia
1917,2024-05-14,Producto A,Categoria 2,232.46,15,Este,0.05,Efectivo
1918,2024-09-11,Producto D,Categoria 2,809.22,33,Sur,0.18,Transferencia
1919,2024-06-12,Producto E,Categoria 2,793.83,13,Este,0.18,Transferencia
1920,2023-12-24,Producto D,Categoria 3,729.14,65,Sur,0.41,Transferencia
1921,2023-10-18,Producto E,Categoria 2,210.67,22,Oeste,0.09,Transferencia
1922,2024-02-28,Producto D,Categoria 1,287.76,95,Este,0.32,Transferencia
1923,2023-11-08,Producto D,Categoria 2,77.54,23,Este,0.05,Efectivo
1924,2024-01-12,Producto E,Categoria 2,228.65,73,Este,0.13,Transferencia
1925,2024-07-01,Producto C,Categoria 1,538.52,46,Este,0.21,Transferencia
1926,2023-11-08,Producto E,Categoria 3,616.68,96,Norte,0.47,Transferencia
1927,2024-03-06,Producto C,Categoria 3,90.57,37,Norte,0.01,Efectivo
1928,2023-11-04,Producto E,Categoria 1,154.11,23,Este,0.35,Efectivo
1929,2024-09-27,Producto D,Categoria 3,498.19,89,Sur,0.4,Efectivo
1930,2024-08-05,Producto B,Categoria 2,321.66,19,Oeste,0.4,Efectivo
1931,2024-07-26,Producto A,Categoria 3,310.39,2,Norte,0.03,Tarjeta
1932,2024-02-23,Producto A,Categoria 1,242.75,70,Sur,0.43,Tarjeta
1933,2024-09-09,Producto E,Categoria 2,570.48,92,Oeste,0.05,Tarjeta
1934,2023-10-25,Producto D,Categoria 1,785.67,20,Norte,0.19,Efectivo
1935,2024-09-08,Producto D,Categoria 1,600.43,1,Este,0.4,Efectivo
1936,2024-09-05,Producto C,Categoria 1,583.64,12,Este,0.28,Transferencia
1937,2024-03-24,Producto A,Categoria 2,849.13,92,Sur,0.3,Efectivo
1938,2024-08-01,Producto D,Categoria 2,789.79,37,Este,0.39,Transferencia
1939,2024-05-13,Producto C,Categoria 2,235.07,70,Este,0.39,Transferencia
1940,2024-06-22,Producto A,Categoria 3,751.78,75,Oeste,0.3,Tarjeta
1941,2023-11-20,Producto B,Categoria 2,192.68,1,Sur,0.18,Transferencia
1942,2024-02-29,Producto B,Categoria 3,144.85,36,Oeste,0.33,Transferencia
1943,2024-06-14,Producto E,Categoria 2,11.19,11,Oeste,0.21,Transferencia
1944,2024-01-02,Producto C,Categoria 3,345.6,7,Este,0.37,Transferencia
1945,2024-05-02,Producto B,Categoria 2,76.8,74,Oeste,0.24,Efectivo
1946,2024-04-20,Producto D,Categoria 1,514.67,23,Oeste,0.31,Efectivo
1947,2024-10-12,Producto E,Categoria 1,391.42,99,Oeste,0.22,Efectivo
1948,2024-03-29,Producto D,Categoria 3,903.11,35,Sur,0.42,Tarjeta
1949,2024-09-30,Producto A,Categoria 3,921.73,27,Sur,0.0,Tarjeta
1950,2024-01-07,Producto A,Categoria 2,940.96,25,Norte,0.07,Transferencia
1951,2024-08-29,Producto E,Categoria 2,489.87,47,Oeste,0.18,Efectivo
1952,2024-03-01,Producto E,Categoria 3,952.39,10,Este,0.14,Efectivo
1953,2024-07-23,Producto C,Categoria 2,774.92,72,Este,0.12,Transferencia
1954,2024-08-25,Producto B,Categoria 3,457.09,33,Sur,0.24,Tarjeta
1955,2023-12-20,Producto B,Categoria 3,219.84,30,Este,0.41,Efectivo
1956,2024-03-12,Producto E,Categoria 3,508.83,47,Sur,0.49,Tarjeta
1957,2024-01-05,Producto A,Categoria 2,477.87,32,Este,0.35,Tarjeta
1958,2024-08-25,Producto E,Categoria 3,209.37,61,Este,0.11,Transferencia
1959,2023-12-02,Producto E,Categoria 3,522.69,58,Norte,0.46,Efectivo
1960,2024-08-10,Producto E,Categoria 2,611.86,81,Sur,0.04,Tarjeta
1961,2024-06-26,Producto C,Categoria 2,192.71,68,Oeste,0.41,Efectivo
1962,2023-11-09,Producto D,Categoria 1,970.69,30,Este,0.13,Transferencia
1963,2024-02-21,Producto D,Categoria 1,325.87,30,Sur,0.04,Tarjeta
1964,2024-01-01,Producto E,Categoria 1,664.73,11,Sur,0.37,Tarjeta
1965,2024-02-07,Producto D,Categoria 1,564.71,63,Norte,0.03,Tarjeta
1966,2024-01-29,Producto B,Categoria 2,976.75,68,Norte,0.46,Transferencia
1967,2024-10-02,Producto C,Categoria 1,872.09,5,Este,0.18,Efectivo
1968,2023-11-23,Producto B,Categoria 3,171.67,62,Este,0.15,Transferencia
1969,2024-04-20,Producto C,Categoria 2,312.68,84,Norte,0.07,Tarjeta
1970,2024-09-03,Producto D,Categoria 3,596.04,3,Sur,0.13,Tarjeta
1971,2024-07-11,Producto D,Categoria 1,303.44,68,Sur,0.28,Tarjeta
1972,2024-02-26,Producto E,Categoria 3,449.62,74,Sur,0.11,Tarjeta
1973,2024-08-21,Producto A,Categoria 2,333.24,49,Sur,0.18,Transferencia
1974,2024-01-14,Producto C,Categoria 1,798.84,66,Este,0.27,Transferencia
1975,2024-08-10,Producto D,Categoria 2,459.62,36,Sur,0.1,Transferencia
1976,2024-05-27,Producto B,Categoria 1,543.89,92,Oeste,0.04,Transferencia
1977,2024-03-05,Producto B,Categoria 1,185.37,79,Sur,0.22,Transferencia
1978,2024-07-01,Producto A,Categoria 3,212.77,16,Sur,0.45,Efectivo
1979,2024-10-13,Producto E,Categoria 3,584.33,52,Oeste,0.49,Efectivo
1980,2023-10-27,Producto A,Categoria 2,861.8,70,Sur,0.03,Transferencia
1981,2024-09-03,Producto D,Categoria 2,951.15,26,Oeste,0.4,Tarjeta
1982,2024-06-19,Producto D,Categoria 3,650.4,65,Norte,0.12,Transferencia
1983,2024-02-07,Producto B,Categoria 3,777.69,47,Oeste,0.2,Efectivo
1984,2024-04-23,Producto E,Categoria 1,321.72,11,Norte,0.36,Efectivo
1985,2024-10-13,Producto D,Categoria 2,571.46,84,Norte,0.46,Transferencia
1986,2024-02-20,Producto C,Categoria 1,172.4,42,Oeste,0.27,Transferencia
1987,2023-12-11,Producto B,Categoria 3,787.58,14,Este,0.3,Transferencia
1988,2024-04-28,Producto A,Categoria 1,927.44,2,Este,0.38,Efectivo
1989,2024-02-21,Producto D,Categoria 3,904.53,45,Norte,0.43,Transferencia
1990,2024-09-26,Producto A,Categoria 1,601.3,15,Este,0.01,Tarjeta
1991,2024-01-17,Producto B,Categoria 1,763.42,64,Sur,0.36,Efectivo
1992,2023-10-21,Producto B,Categoria 1,161.24,61,Norte,0.15,Transferencia
1993,2024-02-26,Producto E,Categoria 1,614.72,100,Norte,0.41,Transferencia
1994,2024-03-22,Producto D,Categoria 1,74.11,9,Norte,0.07,Efectivo
1995,2023-12-01,Producto D,Categoria 3,386.99,18,Sur,0.31,Efectivo
1996,2024-09-02,Producto E,Categoria 3,919.48,89,Oeste,0.21,Tarjeta
1997,2024-08-29,Producto C,Categoria 3,563.27,38,Este,0.25,Transferencia
